Documento,Sub_Modalidade,TemEadSN,Transportador,CidadeEntrega,PrazoCd,LevePesadoLiquido,PrazoTransporte,SinalizacaoDePendencia,Canal_de_Entrega,Carga_Promessa,SLA_Cliente,PromessaIntegracao,ExpedicaoIntegracao,PrometidaExpedicao,DiaPromessa,Tempo_Insucesso,Insucessos,Tempo_Transferencia,Transferencias,Dias_Atraso,Tempo_RotaDeEntrega,TentativasDeEntrega
2804009860,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2804389890,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2804461320,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2804631280,Direta D0,N,LSA,SAO JOSE       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2804871320,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,1,7,-6,6,3,2,null,null,null,0,2
2764628980,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,10,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,11,4,7,3,null,null,null,null,null,0,1
2765438740,Direta Viagem,S,JEV TRANSPORTES LTDA,GAROPABA       ,6,LEVE,1,S,CD ONLINE,0,No Prazo,29,28,1,3,null,null,1,1,null,0,1
2765883350,Direta D0,N,IQVELO LOG,SAO JOSE       ,8,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,8,8,0,5,null,null,null,null,null,0,1
2765981760,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2766223211,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,2,2,0,7,0,1,null,null,null,0,1
2766485760,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,3,null,null,1,1,null,0,1
2766709320,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,1,2,2,null,null,null,null,null,0,1
2767069320,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,4,null,null,null,null,null,0,1
2767078140,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2767472800,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BARRA VELHA    ,6,PESADO,0,N,CD ONLINE,0,No Prazo,7,7,0,2,null,null,null,null,null,0,1
2767510030,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2767832800,Direta D0,N,IQVELO LOG,PALHOCA        ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,5,null,null,null,null,null,0,1
2768708510,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,3,PESADO,0,N,CD ONLINE,1,Fora do Prazo,16,17,-1,6,null,null,null,null,null,0,1
2768798290,Direta Viagem,S,JEV TRANSPORTES LTDA,TUBARAO        ,5,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,6,5,1,3,null,null,2,1,null,0,1
2769089410,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,3,null,null,null,null,null,0,1
2769266720,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,2,null,null,null,null,null,0,1
2769957490,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CANOINHAS      ,7,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,9,7,2,2,null,null,null,null,null,0,1
2769985261,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,0,1,null,null,null,0,1
2770686310,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2770706271,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2771057790,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,4,LEVE,0,N,CD ONLINE,0,No Prazo,4,4,0,7,null,null,1,1,null,0,1
2771639100,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,2,2,2,null,null,1,1,null,0,1
2771906060,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,2,2,2,null,null,1,1,null,0,1
2772035570,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2772036041,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2772272380,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,0,2,2,null,null,null,null,null,0,1
2772739150,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,S.JOSE DO CEDRO,20,LEVE,14,N,CD ONLINE,1,Fora do Prazo,24,9,15,4,null,null,5,1,null,0,1
2772773640,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2772866050,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,4,LEVE,0,N,CD ONLINE,0,No Prazo,4,4,0,6,null,null,2,2,null,0,1
2773408020,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,6,null,null,null,null,null,0,1
2773412840,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2773666880,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,7,null,null,1,1,null,0,1
2773801370,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BARRA VELHA    ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,4,1,3,null,null,1,1,null,0,1
2774007200,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2774278981,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,22,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,52,50,2,2,4,3,null,null,null,0,3
2774816260,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,S,CD ONLINE,1,Fora do Prazo,46,48,-2,5,null,null,0,1,null,0,1
2774893480,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2774946710,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,10,PESADO,0,S,CD LOJAS FISICAS,0,No Prazo,10,5,5,5,null,null,null,null,null,0,1
2774964380,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,3,3,0,5,0,1,1,1,null,0,1
2775780680,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,1,1,7,null,null,null,null,null,0,1
2775804750,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,7,null,null,null,null,null,0,1
2776462160,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,2,null,null,null,null,null,0,1
2776491470,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,42,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,42,42,0,7,null,null,null,null,null,0,1
2777837810,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,LEVE,0,S,CD ONLINE,0,No Prazo,26,24,2,2,null,null,1,1,null,0,1
2778146980,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,3,null,null,1,1,null,0,1
2778191910,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,GASPAR         ,4,LEVE,0,N,CD ONLINE,0,No Prazo,5,5,0,3,null,null,1,1,null,0,1
2778432750,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,4,null,null,3,1,null,0,1
2778780321,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2779014280,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD ONLINE,0,Fora do Prazo,3,3,0,3,0,2,null,null,null,0,1
2779185180,Direta D0,N,IQVELO LOG,PALHOCA        ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,5,null,null,null,null,null,0,1
2779457020,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2779525580,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CANOINHAS      ,6,PESADO,1,N,CD ONLINE,0,No Prazo,7,5,2,2,null,null,null,null,null,0,1
2779725870,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2780101500,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,2,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,2,2,0,5,0,1,null,null,null,0,1
2780136280,Direta Viagem,N,JEV TRANSPORTES LTDA,IMBITUBA       ,3,PESADO,1,N,CD ONLINE,0,No Prazo,3,2,1,6,null,null,null,null,null,0,1
2780962350,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,1,2,2,null,null,null,null,null,0,1
2781425760,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,12,PESADO,1,S,CD LOJAS FISICAS,0,No Prazo,13,4,9,6,null,null,null,null,null,0,1
2781470080,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,INDAIAL        ,12,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,12,12,0,5,null,null,10,1,null,0,1
2781599580,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,6,null,null,2,1,null,0,1
2781827190,Direta D0,N,IQVELO LOG,SAO JOSE       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2782048360,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2782343770,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,XAXIM          ,6,PESADO,2,N,CD ONLINE,1,Fora do Prazo,8,24,-16,4,0,1,8,1,null,0,1
2784082640,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN. PICARRAS ,4,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,6,null,null,null,null,null,0,1
2784150630,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2784329680,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,1,PESADO,0,N,CD ONLINE,1,Fora do Prazo,1,2,-1,4,null,null,null,null,null,0,1
2784355530,Direta D0,N,IQVELO LOG,SAO JOSE       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2784702170,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2784842630,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2784988370,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2785051930,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,LEVE,0,N,CD ONLINE,0,Fora do Prazo,5,5,0,3,0,1,2,1,null,0,1
2785428730,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,2,1,null,0,1
2786217990,Direta Viagem,N,JEV TRANSPORTES LTDA,PEDRAS GRANDES ,4,PESADO,1,N,CD ONLINE,0,No Prazo,4,3,1,6,null,null,null,null,null,0,1
2786254370,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,4,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,7,null,null,2,1,null,0,1
2786671260,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,2,LEVE,0,N,CD ONLINE,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2786775820,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2787023370,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2787381680,Direta D0,N,LSA,FLORIANOPOLIS  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,3,null,null,null,null,null,0,1
2787689670,Direta D0,S,LSA,SAO JOSE       ,3,PESADO,0,S,CD ONLINE,0,No Prazo,47,42,5,5,null,null,0,1,null,0,1
2787821660,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,5,null,null,2,1,null,0,1
2788039410,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,LEVE,0,N,CD ONLINE,0,No Prazo,4,2,2,5,null,null,null,null,null,0,1
2788157180,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,4,null,null,null,null,null,0,1
2788614390,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,5,null,null,null,null,null,0,1
2788767760,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2788971450,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CANELINHA      ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,4,2,2,null,null,null,null,null,0,1
2789380740,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2789625320,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,3,null,null,1,1,null,0,1
2790298730,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,PORTO BELO     ,7,PESADO,0,N,CD ONLINE,0,No Prazo,9,9,0,2,null,null,null,null,null,0,1
2790439230,Direta Viagem,N,JEV TRANSPORTES LTDA,FORQUILHINHA   ,9,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,10,9,1,3,null,null,null,null,null,0,1
2790747090,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CANOINHAS      ,6,PESADO,1,N,CD ONLINE,0,No Prazo,7,5,2,2,null,null,null,null,null,0,1
2790804010,Direta D0,N,LSA,SAO JOSE       ,16,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,8,8,0,3,null,null,null,null,null,0,1
2790881900,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2791075450,Direta Viagem,S,JEV TRANSPORTES LTDA,ICARA          ,4,PESADO,1,N,CD ONLINE,0,No Prazo,4,3,1,6,null,null,1,1,null,0,1
2791176680,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,6,null,null,1,1,null,0,1
2791185570,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,6,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,7,2,5,3,null,null,null,null,null,0,1
2791720400,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2792330640,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,4,PESADO,1,N,CD ONLINE,0,No Prazo,5,4,1,4,null,null,null,null,null,0,1
2792336310,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,2,null,null,null,null,null,0,1
2792475230,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,5,null,null,3,1,null,0,1
2793005520,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2793764350,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,14,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,14,14,0,4,null,null,null,null,null,0,1
2793906640,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,SALTINHO       ,18,PESADO,14,N,CD ONLINE,0,No Prazo,21,5,16,4,null,null,1,1,null,0,1
2793920830,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2794229970,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ILHOTA         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2794534510,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,2,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,3,2,1,3,null,null,null,null,null,0,1
2794617990,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,16,PESADO,0,S,CD LOJAS FISICAS,0,No Prazo,16,9,7,2,null,null,null,null,null,0,1
2794690360,Direta D0,N,LSA,BIGUACU        ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,4,null,null,null,null,null,0,1
2795352020,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ARAQUARI       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,6,null,null,null,null,null,0,1
2795456220,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,6,null,null,1,1,null,0,1
2795731180,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,7,null,null,1,1,null,0,1
2795958730,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2796348990,Direta D0,N,LSA,FLORIANOPOLIS  ,7,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,7,7,0,6,null,null,null,null,null,0,1
2796581880,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,2,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,3,2,1,3,null,null,null,null,null,0,1
2797151520,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2797680320,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2798262080,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2798445830,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,ITAPIRANGA     ,18,LEVE,14,N,CD ONLINE,0,No Prazo,21,5,16,5,null,null,1,1,null,0,1
2798793581,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,3,null,null,null,null,null,0,1
2798819190,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,INDAIAL        ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,5,1,5,null,null,null,null,null,0,1
2798820190,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,1,2,2,null,null,null,null,null,0,1
2798928800,Direta D0,N,LSA,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,3,null,null,null,null,null,0,1
2799239151,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2799248490,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,S.BENTO DO SUL ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,6,null,null,null,null,null,0,1
2799296430,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,PORTO BELO     ,7,PESADO,0,N,CD ONLINE,0,No Prazo,9,9,0,2,null,null,null,null,null,0,1
2799415140,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,2,PESADO,0,N,CD ONLINE,1,Fora do Prazo,3,5,-2,4,null,null,2,1,null,0,1
2799761970,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2800445570,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,2,null,null,0,1,null,0,1
2800789761,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,6,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,7,6,1,5,null,null,null,null,null,0,1
2801031220,Direta D0,N,LSA,FLORIANOPOLIS  ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,1,2,2,null,null,null,null,null,0,1
2801104270,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2801749050,Direta D0,N,LSA,PALHOCA        ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2802179611,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2802234430,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,S.JOAO BATISTA ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,6,0,2,null,null,null,null,null,0,1
2802435230,Direta D0,N,LSA,SAO JOSE       ,1,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,1,7,-6,5,0,1,null,null,null,0,2
2802716970,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,7,null,null,null,null,null,0,1
2803060870,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2803303290,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,2,LEVE,0,N,CD ONLINE,0,No Prazo,3,3,0,2,null,null,null,null,null,0,1
2803937590,Direta D0,N,LSA,PALHOCA        ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2803971471,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2765098750,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,4,PESADO,0,N,CD ONLINE,0,No Prazo,6,6,0,7,null,null,3,1,null,0,1
2765221660,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,TIMBO          ,14,LEVE,0,S,CD ONLINE,0,No Prazo,17,17,0,5,10,1,5,1,null,0,1
2766173900,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,7,null,null,null,null,null,0,1
2766262780,Direta D0,N,IQVELO LOG,PALHOCA        ,3,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,3,null,null,null,null,null,0,1
