Data;Filial;producao
04/04/2021;CGB;103
04/04/2021;RIO;1475
04/04/2021;POA;6579
04/04/2021;SSA;2595
04/04/2021;TECA;8827
04/04/2021;VIX;3534
05/04/2021;BHZ;6580
05/04/2021;BSB;4849
05/04/2021;CGB;4067
05/04/2021;CGR;2346
05/04/2021;FOR;4043
05/04/2021;RIO;6909
05/04/2021;MAO;1070
05/04/2021;POA;3690
05/04/2021;REC;8405
05/04/2021;SSA;6574
05/04/2021;TECA;59324
05/04/2021;VIX;4412
06/04/2021;BHZ;10997
06/04/2021;BSB;3551
06/04/2021;CGB;2485
06/04/2021;CGR;1061
06/04/2021;FOR;1248
06/04/2021;RIO;19124
06/04/2021;MAO;242
06/04/2021;POA;9732
06/04/2021;REC;6235
06/04/2021;SSA;3145
06/04/2021;TECA;105398
06/04/2021;VIX;9530
07/04/2021;BHZ;13864
07/04/2021;BSB;2208
07/04/2021;CGB;149
07/04/2021;CGR;273
07/04/2021;FOR;651
07/04/2021;RIO;20210
07/04/2021;MAO;377
07/04/2021;POA;12731
07/04/2021;REC;2289
07/04/2021;SSA;4942
07/04/2021;TECA;128066
07/04/2021;VIX;9434
08/04/2021;BHZ;14451
08/04/2021;BSB;6044
08/04/2021;CGB;587
08/04/2021;CGR;2053
08/04/2021;FOR;538
08/04/2021;RIO;18582
08/04/2021;MAO;1975
08/04/2021;POA;14035
08/04/2021;REC;2220
08/04/2021;SSA;6807
08/04/2021;TECA;136243
08/04/2021;VIX;9545
09/04/2021;BHZ;12297
09/04/2021;BSB;4838
09/04/2021;CGB;3492
09/04/2021;CGR;1886
09/04/2021;FOR;1472
09/04/2021;RIO;19714
09/04/2021;MAO;1044
09/04/2021;POA;12276
09/04/2021;REC;9315
09/04/2021;SSA;6284
09/04/2021;TECA;125115
09/04/2021;VIX;9903
10/04/2021;BHZ;6582
10/04/2021;BSB;2420
10/04/2021;CGB;259
10/04/2021;CGR;1416
10/04/2021;FOR;761
10/04/2021;RIO;13234
10/04/2021;MAO;91
10/04/2021;POA;6915
10/04/2021;REC;12118
10/04/2021;SSA;4369
10/04/2021;TECA;107370
10/04/2021;VIX;3410
11/04/2021;BHZ;2050
11/04/2021;CGB;1929
11/04/2021;RIO;5225
11/04/2021;POA;7933
11/04/2021;SSA;5047
11/04/2021;TECA;27956
11/04/2021;VIX;6320
12/04/2021;BHZ;10589
12/04/2021;BSB;6178
12/04/2021;CGB;5814
12/04/2021;CGR;2631
12/04/2021;FOR;3592
12/04/2021;RIO;7333
12/04/2021;MAO;841
12/04/2021;POA;9278
12/04/2021;REC;6925
12/04/2021;SSA;8103
12/04/2021;TECA;57481
12/04/2021;VIX;3638
13/04/2021;BHZ;12362
13/04/2021;BSB;6280
13/04/2021;CGB;1764
13/04/2021;CGR;705
13/04/2021;FOR;628
13/04/2021;RIO;16830
13/04/2021;MAO;294
13/04/2021;POA;10170
13/04/2021;REC;10713
13/04/2021;SSA;2970
13/04/2021;TECA;123100
13/04/2021;VIX;6267
14/04/2021;BHZ;14876
14/04/2021;BSB;5558
14/04/2021;CGB;4524
14/04/2021;CGR;1248
14/04/2021;FOR;1535
14/04/2021;RIO;21586
14/04/2021;MAO;712
14/04/2021;POA;14877
14/04/2021;REC;8411
14/04/2021;SSA;6371
14/04/2021;TECA;139603
14/04/2021;VIX;11291
15/04/2021;BHZ;15582
15/04/2021;BSB;5497
15/04/2021;CGB;36
15/04/2021;CGR;1937
15/04/2021;FOR;447
15/04/2021;RIO;20319
15/04/2021;MAO;2396
15/04/2021;POA;15453
15/04/2021;REC;6626
15/04/2021;SSA;6000
15/04/2021;TECA;148181
15/04/2021;VIX;11168
16/04/2021;BHZ;15696
16/04/2021;BSB;5335
16/04/2021;CGB;251
16/04/2021;CGR;3214
16/04/2021;FOR;2338
16/04/2021;RIO;19702
16/04/2021;MAO;630
16/04/2021;POA;15191
16/04/2021;REC;6403
16/04/2021;SSA;7982
16/04/2021;TECA;125104
16/04/2021;VIX;10241
17/04/2021;BHZ;7551
17/04/2021;BSB;3351
17/04/2021;CGB;4708
17/04/2021;CGR;1323
17/04/2021;FOR;301
17/04/2021;RIO;15393
17/04/2021;MAO;185
17/04/2021;POA;10395
17/04/2021;REC;4808
17/04/2021;SSA;5125
17/04/2021;TECA;110250
17/04/2021;VIX;5582
18/04/2021;BHZ;2522
18/04/2021;CGB;3126
18/04/2021;CGR;1562
18/04/2021;FOR;775
18/04/2021;RIO;6557
18/04/2021;POA;9425
18/04/2021;REC;5823
18/04/2021;SSA;2933
18/04/2021;TECA;27402
18/04/2021;VIX;5027
19/04/2021;BHZ;11483
19/04/2021;BSB;7280
19/04/2021;CGB;5042
19/04/2021;CGR;216
19/04/2021;FOR;3032
19/04/2021;RIO;7210
19/04/2021;MAO;659
19/04/2021;POA;6160
19/04/2021;REC;7399
19/04/2021;SSA;8379
19/04/2021;TECA;59732
19/04/2021;VIX;4547
20/04/2021;BHZ;10199
20/04/2021;BSB;3581
20/04/2021;CGB;2964
20/04/2021;CGR;972
20/04/2021;FOR;1576
20/04/2021;RIO;18191
20/04/2021;MAO;238
20/04/2021;POA;12570
20/04/2021;REC;8990
20/04/2021;SSA;3083
20/04/2021;TECA;131418
20/04/2021;VIX;9669
21/04/2021;BHZ;9068
21/04/2021;BSB;2935
21/04/2021;CGB;7
21/04/2021;CGR;1507
21/04/2021;FOR;44
21/04/2021;RIO;19899
21/04/2021;MAO;102
21/04/2021;POA;12214
21/04/2021;REC;9050
21/04/2021;SSA;6561
21/04/2021;TECA;103355
21/04/2021;VIX;10235
22/04/2021;BHZ;13638
22/04/2021;BSB;6216
22/04/2021;CGB;2479
22/04/2021;CGR;2385
22/04/2021;FOR;1805
22/04/2021;RIO;13896
22/04/2021;MAO;1972
22/04/2021;POA;12241
22/04/2021;REC;8605
22/04/2021;SSA;7314
22/04/2021;TECA;102860
22/04/2021;VIX;4996
23/04/2021;BHZ;12879
23/04/2021;BSB;4061
23/04/2021;CGB;3150
23/04/2021;CGR;707
23/04/2021;FOR;1570
23/04/2021;RIO;17101
23/04/2021;MAO;2868
23/04/2021;POA;12617
23/04/2021;REC;9205
23/04/2021;SSA;6682
23/04/2021;TECA;128865
23/04/2021;VIX;9237
24/04/2021;BHZ;7305
24/04/2021;BSB;4766
24/04/2021;CGB;2335
24/04/2021;CGR;1653
24/04/2021;FOR;1319
24/04/2021;RIO;17342
24/04/2021;MAO;715
24/04/2021;POA;7557
24/04/2021;REC;8499
24/04/2021;SSA;4251
24/04/2021;TECA;121304
24/04/2021;VIX;5403
25/04/2021;BHZ;983
25/04/2021;CGB;868
25/04/2021;CGR;1934
25/04/2021;RIO;4584
25/04/2021;POA;8406
25/04/2021;REC;16
25/04/2021;SSA;3618
25/04/2021;TECA;19527
25/04/2021;VIX;4745
26/04/2021;BHZ;15022
26/04/2021;BSB;4352
26/04/2021;CGB;4121
26/04/2021;CGR;423
26/04/2021;FOR;2123
26/04/2021;RIO;8811
26/04/2021;MAO;250
26/04/2021;POA;8184
26/04/2021;REC;7137
26/04/2021;SSA;7106
26/04/2021;TECA;62603
26/04/2021;VIX;5306
27/04/2021;BHZ;11627
27/04/2021;BSB;4810
27/04/2021;CGB;169
27/04/2021;CGR;152
27/04/2021;FOR;2751
27/04/2021;RIO;17459
27/04/2021;MAO;90
27/04/2021;POA;9305
27/04/2021;REC;6525
27/04/2021;SSA;3841
27/04/2021;TECA;130894
27/04/2021;VIX;8477
28/04/2021;BHZ;13514
28/04/2021;BSB;5693
28/04/2021;CGB;147
28/04/2021;CGR;2653
28/04/2021;FOR;378
28/04/2021;RIO;23009
28/04/2021;MAO;314
28/04/2021;POA;13843
28/04/2021;REC;11931
28/04/2021;SSA;6293
28/04/2021;TECA;140844
28/04/2021;VIX;10422
29/04/2021;BHZ;14515
29/04/2021;BSB;5226
29/04/2021;CGB;6295
29/04/2021;CGR;1469
29/04/2021;FOR;3448
29/04/2021;RIO;18166
29/04/2021;MAO;1998
29/04/2021;POA;13054
29/04/2021;REC;2499
29/04/2021;SSA;7187
29/04/2021;TECA;127819
29/04/2021;VIX;8254
30/04/2021;TECA;83
01/05/2021;BHZ;5481
01/05/2021;BSB;4854
01/05/2021;CGB;4026
01/05/2021;CGR;2311
01/05/2021;FOR;3653
01/05/2021;RIO;15085
01/05/2021;MAO;79
01/05/2021;POA;8402
01/05/2021;REC;10339
01/05/2021;SSA;5460
01/05/2021;TECA;91996
01/05/2021;VIX;4402
02/05/2021;BHZ;3752
02/05/2021;CGB;144
02/05/2021;FOR;4286
02/05/2021;RIO;3873
02/05/2021;POA;5949
02/05/2021;REC;1674
02/05/2021;SSA;3540
02/05/2021;TECA;18842
02/05/2021;VIX;2298
03/05/2021;BHZ;10083
03/05/2021;BSB;6339
03/05/2021;CGB;4096
03/05/2021;CGR;2399
03/05/2021;FOR;2174
03/05/2021;RIO;8294
03/05/2021;MAO;21
03/05/2021;POA;7269
03/05/2021;REC;8655
03/05/2021;SSA;7184
03/05/2021;TECA;54806
03/05/2021;VIX;5322
04/05/2021;BHZ;9749
04/05/2021;BSB;2079
04/05/2021;CGB;3051
04/05/2021;CGR;360
04/05/2021;FOR;2968
04/05/2021;RIO;19043
04/05/2021;MAO;53
04/05/2021;POA;10842
04/05/2021;REC;12739
04/05/2021;SSA;2878
04/05/2021;TECA;114465
04/05/2021;VIX;8594
05/05/2021;BHZ;15283
05/05/2021;BSB;4745
05/05/2021;CGB;1786
05/05/2021;CGR;1090
05/05/2021;FOR;1799
05/05/2021;RIO;20300
05/05/2021;MAO;62
05/05/2021;POA;12435
05/05/2021;REC;3948
05/05/2021;SSA;5803
05/05/2021;TECA;124030
05/05/2021;VIX;10220
06/05/2021;BHZ;12527
06/05/2021;BSB;5314
06/05/2021;CGB;1251
06/05/2021;CGR;1654
06/05/2021;FOR;3128
06/05/2021;RIO;21763
06/05/2021;MAO;2295
06/05/2021;POA;11007
06/05/2021;REC;4605
06/05/2021;SSA;7623
06/05/2021;TECA;136501
06/05/2021;VIX;10454
07/05/2021;BHZ;12689
07/05/2021;BSB;5802
07/05/2021;CGB;1937
07/05/2021;CGR;2584
07/05/2021;FOR;2099
07/05/2021;RIO;20391
07/05/2021;MAO;1827
07/05/2021;POA;12737
07/05/2021;REC;6200
07/05/2021;SSA;5487
07/05/2021;TECA;119684
07/05/2021;VIX;9158
08/05/2021;BHZ;7080
08/05/2021;BSB;4644
08/05/2021;CGB;3318
08/05/2021;CGR;1554
08/05/2021;FOR;1188
08/05/2021;RIO;14091
08/05/2021;POA;9499
08/05/2021;REC;6173
08/05/2021;SSA;3387
08/05/2021;TECA;99888
08/05/2021;VIX;4385
09/05/2021;BHZ;2714
09/05/2021;CGR;1155
09/05/2021;RIO;5247
09/05/2021;POA;3341
09/05/2021;REC;47
09/05/2021;SSA;3206
09/05/2021;TECA;17910
09/05/2021;VIX;3798
10/05/2021;BHZ;9917
10/05/2021;BSB;4031
10/05/2021;CGB;6101
10/05/2021;CGR;660
10/05/2021;FOR;4645
10/05/2021;RIO;8166
10/05/2021;MAO;1145
10/05/2021;POA;7752
10/05/2021;REC;11386
10/05/2021;SSA;5481
10/05/2021;TECA;59305
10/05/2021;VIX;3996
11/05/2021;BHZ;9702
11/05/2021;BSB;5577
11/05/2021;CGB;252
11/05/2021;CGR;1273
11/05/2021;FOR;3057
11/05/2021;RIO;19093
11/05/2021;MAO;153
11/05/2021;POA;11398
11/05/2021;REC;11998
11/05/2021;SSA;2276
11/05/2021;TECA;120654
11/05/2021;VIX;8067
12/05/2021;BHZ;13727
12/05/2021;BSB;4445
12/05/2021;CGB;2410
12/05/2021;CGR;1273
12/05/2021;FOR;2629
12/05/2021;RIO;20689
12/05/2021;MAO;2218
12/05/2021;POA;12263
12/05/2021;REC;8292
12/05/2021;SSA;5394
12/05/2021;TECA;131338
12/05/2021;VIX;10641
13/05/2021;BHZ;13901
13/05/2021;BSB;6068
13/05/2021;CGB;1325
13/05/2021;CGR;1602
13/05/2021;FOR;2052
13/05/2021;RIO;25381
13/05/2021;MAO;2685
13/05/2021;POA;11931
13/05/2021;REC;4261
13/05/2021;SSA;7836
13/05/2021;TECA;129792
13/05/2021;VIX;8768
14/05/2021;BHZ;13497
14/05/2021;BSB;5630
14/05/2021;CGB;2695
14/05/2021;CGR;1623
14/05/2021;FOR;2849
14/05/2021;RIO;22449
14/05/2021;MAO;502
14/05/2021;POA;12865
14/05/2021;REC;6666
14/05/2021;SSA;5135
14/05/2021;TECA;124241
14/05/2021;VIX;9863
15/05/2021;BHZ;7799
15/05/2021;BSB;6061
15/05/2021;CGB;4433
15/05/2021;CGR;2176
15/05/2021;FOR;403
15/05/2021;RIO;17960
15/05/2021;MAO;40
15/05/2021;POA;10938
15/05/2021;REC;9818
15/05/2021;SSA;6095
15/05/2021;TECA;101049
15/05/2021;VIX;5392
16/05/2021;BHZ;1307
16/05/2021;BSB;407
16/05/2021;CGB;137
16/05/2021;CGR;1136
16/05/2021;FOR;1854
16/05/2021;RIO;4075
16/05/2021;POA;2466
16/05/2021;REC;1364
16/05/2021;SSA;2607
16/05/2021;TECA;23906
16/05/2021;VIX;2331
17/05/2021;BHZ;11354
17/05/2021;BSB;6180
17/05/2021;CGB;4758
17/05/2021;CGR;402
17/05/2021;FOR;5868
17/05/2021;RIO;8006
17/05/2021;MAO;588
17/05/2021;POA;6540
17/05/2021;REC;8913
17/05/2021;SSA;6209
17/05/2021;TECA;58214
17/05/2021;VIX;5720
18/05/2021;BHZ;9423
18/05/2021;BSB;3546
18/05/2021;CGB;2860
18/05/2021;CGR;3079
18/05/2021;FOR;461
18/05/2021;RIO;22088
18/05/2021;MAO;527
18/05/2021;POA;11196
18/05/2021;REC;9849
18/05/2021;SSA;4518
18/05/2021;TECA;122079
18/05/2021;VIX;6434
19/05/2021;BHZ;16620
19/05/2021;BSB;4800
19/05/2021;CGB;999
19/05/2021;CGR;389
19/05/2021;FOR;2508
19/05/2021;RIO;19260
19/05/2021;MAO;1784
19/05/2021;POA;16216
19/05/2021;REC;10142
19/05/2021;SSA;4040
19/05/2021;TECA;132599
19/05/2021;VIX;10299
20/05/2021;BHZ;9777
20/05/2021;BSB;6434
20/05/2021;CGB;2084
20/05/2021;CGR;1047
20/05/2021;FOR;743
20/05/2021;RIO;22817
20/05/2021;MAO;2146
20/05/2021;POA;12304
20/05/2021;REC;6747
20/05/2021;SSA;6302
20/05/2021;TECA;135380
20/05/2021;VIX;8630
21/05/2021;BHZ;15700
21/05/2021;BSB;5930
21/05/2021;CGB;140
21/05/2021;CGR;2203
21/05/2021;FOR;2486
21/05/2021;RIO;22468
21/05/2021;MAO;150
21/05/2021;POA;9920
21/05/2021;REC;9434
21/05/2021;SSA;7200
21/05/2021;TECA;126756
21/05/2021;VIX;8545
22/05/2021;BHZ;6172
22/05/2021;BSB;5723
22/05/2021;CGB;4957
22/05/2021;CGR;1918
22/05/2021;FOR;200
22/05/2021;RIO;14604
22/05/2021;MAO;406
22/05/2021;POA;10632
22/05/2021;REC;4662
22/05/2021;SSA;4370
22/05/2021;TECA;98677
22/05/2021;VIX;4815
23/05/2021;BHZ;3712
23/05/2021;CGR;2932
23/05/2021;FOR;4285
23/05/2021;RIO;5097
23/05/2021;POA;2691
23/05/2021;REC;4465
23/05/2021;SSA;3235
23/05/2021;TECA;14528
23/05/2021;VIX;4521
24/05/2021;BHZ;9406
24/05/2021;BSB;6391
24/05/2021;CGB;5656
24/05/2021;CGR;487
24/05/2021;FOR;3252
24/05/2021;RIO;8521
24/05/2021;MAO;501
24/05/2021;POA;8022
24/05/2021;REC;9109
24/05/2021;SSA;4959
24/05/2021;TECA;60023
24/05/2021;VIX;2709
25/05/2021;BHZ;8504
25/05/2021;BSB;2274
25/05/2021;CGB;221
25/05/2021;CGR;1361
25/05/2021;FOR;761
25/05/2021;RIO;19292
25/05/2021;MAO;463
25/05/2021;POA;10994
25/05/2021;REC;8378
25/05/2021;SSA;6535
25/05/2021;TECA;120327
25/05/2021;VIX;8865
26/05/2021;BHZ;13405
26/05/2021;BSB;5316
26/05/2021;CGB;1809
26/05/2021;CGR;1161
26/05/2021;FOR;1578
26/05/2021;RIO;21750
26/05/2021;MAO;2025
26/05/2021;POA;13414
26/05/2021;REC;7386
26/05/2021;SSA;2944
26/05/2021;TECA;138389
26/05/2021;VIX;8650
27/05/2021;BHZ;12245
27/05/2021;BSB;6192
27/05/2021;CGB;2892
27/05/2021;CGR;1859
27/05/2021;FOR;618
27/05/2021;RIO;21227
27/05/2021;MAO;1428
27/05/2021;POA;12366
27/05/2021;REC;7090
27/05/2021;SSA;5837
27/05/2021;TECA;133302
27/05/2021;VIX;7393
28/05/2021;BHZ;11145
28/05/2021;BSB;5711
28/05/2021;CGB;1511
28/05/2021;CGR;2132
28/05/2021;FOR;4091
28/05/2021;RIO;17981
28/05/2021;MAO;499
28/05/2021;POA;11090
28/05/2021;REC;4690
28/05/2021;SSA;6913
28/05/2021;TECA;125555
28/05/2021;VIX;7550
29/05/2021;BHZ;6929
29/05/2021;BSB;5406
29/05/2021;CGB;4233
29/05/2021;CGR;1556
29/05/2021;FOR;565
29/05/2021;RIO;17207
29/05/2021;MAO;83
29/05/2021;POA;11288
29/05/2021;REC;6600
29/05/2021;SSA;4138
29/05/2021;TECA;97144
29/05/2021;VIX;4757
30/05/2021;BHZ;1791
30/05/2021;CGB;72
30/05/2021;CGR;1734
30/05/2021;FOR;3211
30/05/2021;RIO;4109
30/05/2021;POA;5051
30/05/2021;REC;1859
30/05/2021;SSA;5179
30/05/2021;TECA;12932
30/05/2021;VIX;5124
31/05/2021;SSA;1
31/05/2021;TECA;9918
01/06/2021;BHZ;9631
01/06/2021;BSB;3250
01/06/2021;CGB;3095
01/06/2021;CGR;355
01/06/2021;FOR;548
01/06/2021;RIO;16059
01/06/2021;MAO;405
01/06/2021;POA;13689
01/06/2021;REC;10333
01/06/2021;SSA;2181
01/06/2021;TECA;125675
01/06/2021;VIX;8424
02/06/2021;BHZ;12343
02/06/2021;BSB;5273
02/06/2021;CGB;905
02/06/2021;CGR;2447
02/06/2021;FOR;2220
02/06/2021;RIO;22944
02/06/2021;MAO;2116
02/06/2021;POA;10032
02/06/2021;REC;5317
02/06/2021;SSA;2480
02/06/2021;TECA;136669
02/06/2021;VIX;9761
03/06/2021;BHZ;9948
03/06/2021;BSB;4547
03/06/2021;CGB;1166
03/06/2021;CGR;113
03/06/2021;RIO;15993
03/06/2021;MAO;2115
03/06/2021;POA;11872
03/06/2021;REC;4824
03/06/2021;SSA;7964
03/06/2021;TECA;117730
03/06/2021;VIX;7220
04/06/2021;BHZ;9730
04/06/2021;BSB;6397
04/06/2021;CGB;4312
04/06/2021;CGR;2862
04/06/2021;FOR;2058
04/06/2021;RIO;14654
04/06/2021;MAO;111
04/06/2021;POA;8121
04/06/2021;REC;7314
04/06/2021;SSA;6081
04/06/2021;TECA;81199
04/06/2021;VIX;6280
05/06/2021;BHZ;5970
05/06/2021;BSB;2252
05/06/2021;CGB;794
05/06/2021;CGR;917
05/06/2021;FOR;489
05/06/2021;RIO;16056
05/06/2021;MAO;108
05/06/2021;POA;9807
05/06/2021;REC;9944
05/06/2021;SSA;4523
05/06/2021;TECA;92898
05/06/2021;VIX;5013
06/06/2021;BHZ;2181
06/06/2021;CGR;1797
06/06/2021;FOR;3336
06/06/2021;RIO;4241
06/06/2021;POA;2490
06/06/2021;REC;626
06/06/2021;SSA;2199
06/06/2021;TECA;22104
06/06/2021;VIX;4996
07/06/2021;BHZ;8676
07/06/2021;BSB;3779
07/06/2021;CGB;4774
07/06/2021;CGR;365
07/06/2021;FOR;2210
07/06/2021;RIO;9512
07/06/2021;MAO;575
07/06/2021;POA;5809
07/06/2021;REC;2637
07/06/2021;SSA;5747
07/06/2021;TECA;61480
07/06/2021;VIX;4203
08/06/2021;BHZ;9531
08/06/2021;BSB;4759
08/06/2021;CGB;1938
08/06/2021;CGR;2011
08/06/2021;FOR;675
08/06/2021;RIO;20795
08/06/2021;MAO;778
08/06/2021;POA;16068
08/06/2021;REC;7495
08/06/2021;SSA;2149
08/06/2021;TECA;123122
08/06/2021;VIX;8521
09/06/2021;BHZ;13374
09/06/2021;BSB;5404
09/06/2021;CGB;1297
09/06/2021;CGR;553
09/06/2021;FOR;2212
09/06/2021;RIO;21282
09/06/2021;MAO;1701
09/06/2021;POA;13369
09/06/2021;REC;5383
09/06/2021;SSA;1978
09/06/2021;TECA;142272
09/06/2021;VIX;10353
10/06/2021;BHZ;13263
10/06/2021;BSB;6334
10/06/2021;CGB;2582
10/06/2021;CGR;1244
10/06/2021;FOR;2282
10/06/2021;RIO;25334
10/06/2021;MAO;496
10/06/2021;POA;15212
10/06/2021;REC;3801
10/06/2021;SSA;8002
10/06/2021;TECA;136889
10/06/2021;VIX;11625
11/06/2021;BHZ;11860
11/06/2021;BSB;5918
11/06/2021;CGB;3274
11/06/2021;CGR;2217
11/06/2021;FOR;2461
11/06/2021;RIO;22622
11/06/2021;MAO;28
11/06/2021;POA;10064
11/06/2021;REC;8051
11/06/2021;SSA;6805
11/06/2021;TECA;136743
11/06/2021;VIX;9897
12/06/2021;BHZ;6651
12/06/2021;BSB;5402
12/06/2021;CGB;3022
12/06/2021;CGR;2127
12/06/2021;FOR;1634
12/06/2021;RIO;15620
12/06/2021;MAO;446
12/06/2021;POA;12207
12/06/2021;REC;6855
12/06/2021;SSA;3614
12/06/2021;TECA;108753
12/06/2021;VIX;5586
13/06/2021;BHZ;2319
13/06/2021;CGR;1080
13/06/2021;FOR;1610
13/06/2021;RIO;4876
13/06/2021;POA;8545
13/06/2021;REC;1013
13/06/2021;SSA;3285
13/06/2021;TECA;21406
13/06/2021;VIX;8030
14/06/2021;BHZ;9795
14/06/2021;BSB;5658
14/06/2021;CGB;3457
14/06/2021;CGR;3650
14/06/2021;FOR;2878
14/06/2021;RIO;9095
14/06/2021;MAO;841
14/06/2021;POA;5251
14/06/2021;REC;10147
14/06/2021;SSA;5621
14/06/2021;TECA;59114
14/06/2021;VIX;5400
15/06/2021;BHZ;9454
15/06/2021;BSB;3137
15/06/2021;CGB;3380
15/06/2021;CGR;167
15/06/2021;FOR;3546
15/06/2021;RIO;21084
15/06/2021;MAO;1066
15/06/2021;POA;9426
15/06/2021;REC;8960
15/06/2021;SSA;3757
15/06/2021;TECA;121238
15/06/2021;VIX;7602
16/06/2021;BHZ;12870
16/06/2021;BSB;4596
16/06/2021;CGB;213
16/06/2021;CGR;1285
16/06/2021;FOR;434
16/06/2021;RIO;22536
16/06/2021;MAO;259
16/06/2021;POA;12640
16/06/2021;REC;3351
16/06/2021;SSA;3645
16/06/2021;TECA;138129
16/06/2021;VIX;9559
17/06/2021;BHZ;12956
17/06/2021;BSB;5256
17/06/2021;CGB;32
17/06/2021;CGR;2353
17/06/2021;FOR;1912
17/06/2021;RIO;21019
17/06/2021;MAO;3507
17/06/2021;POA;12865
17/06/2021;REC;4695
17/06/2021;SSA;4538
17/06/2021;TECA;135883
17/06/2021;VIX;9899
18/06/2021;BHZ;11649
18/06/2021;BSB;5868
18/06/2021;CGB;6832
18/06/2021;CGR;1198
18/06/2021;FOR;2045
18/06/2021;RIO;20349
18/06/2021;MAO;560
18/06/2021;POA;14118
18/06/2021;REC;7362
18/06/2021;SSA;5670
18/06/2021;TECA;120602
18/06/2021;VIX;9716
19/06/2021;BHZ;7019
19/06/2021;BSB;5308
19/06/2021;CGB;2337
19/06/2021;CGR;1891
19/06/2021;FOR;1748
19/06/2021;RIO;16461
19/06/2021;MAO;458
19/06/2021;POA;11004
19/06/2021;REC;6556
19/06/2021;SSA;5557
19/06/2021;TECA;103994
19/06/2021;VIX;2728
20/06/2021;BHZ;2271
20/06/2021;CGB;497
20/06/2021;CGR;1776
20/06/2021;FOR;2860
20/06/2021;RIO;5876
20/06/2021;POA;2456
20/06/2021;SSA;1970
20/06/2021;TECA;15568
20/06/2021;VIX;5550
21/06/2021;BHZ;9236
21/06/2021;BSB;6168
21/06/2021;CGB;3125
21/06/2021;CGR;959
21/06/2021;FOR;2933
21/06/2021;RIO;10292
21/06/2021;MAO;411
21/06/2021;POA;5544
21/06/2021;REC;8985
21/06/2021;SSA;5527
21/06/2021;TECA;70422
21/06/2021;VIX;5517
22/06/2021;BHZ;8723
22/06/2021;BSB;1781
22/06/2021;CGB;58
22/06/2021;CGR;2113
22/06/2021;FOR;2292
22/06/2021;RIO;21810
22/06/2021;MAO;486
22/06/2021;POA;12090
22/06/2021;REC;9680
22/06/2021;SSA;1610
22/06/2021;TECA;130925
22/06/2021;VIX;8475
23/06/2021;BHZ;13251
23/06/2021;BSB;5433
23/06/2021;CGB;4186
23/06/2021;CGR;1276
23/06/2021;FOR;550
23/06/2021;RIO;22631
23/06/2021;MAO;183
23/06/2021;POA;15841
23/06/2021;REC;3734
23/06/2021;SSA;3990
23/06/2021;TECA;145646
23/06/2021;VIX;8437
24/06/2021;BHZ;13540
24/06/2021;BSB;5327
24/06/2021;CGB;2621
24/06/2021;CGR;1528
24/06/2021;FOR;1901
24/06/2021;RIO;26194
24/06/2021;MAO;3177
24/06/2021;POA;12315
24/06/2021;REC;5847
24/06/2021;SSA;6487
24/06/2021;TECA;135350
24/06/2021;VIX;9492
25/06/2021;BHZ;11853
25/06/2021;BSB;7238
25/06/2021;CGB;2935
25/06/2021;CGR;2900
25/06/2021;FOR;1811
25/06/2021;RIO;22007
25/06/2021;MAO;326
25/06/2021;POA;13791
25/06/2021;REC;4519
25/06/2021;SSA;6708
25/06/2021;TECA;121021
25/06/2021;VIX;9906
26/06/2021;BHZ;7461
26/06/2021;BSB;5131
26/06/2021;CGB;3129
26/06/2021;CGR;876
26/06/2021;FOR;2688
26/06/2021;RIO;16993
26/06/2021;MAO;328
26/06/2021;POA;9515
26/06/2021;REC;7390
26/06/2021;SSA;3914
26/06/2021;TECA;92021
26/06/2021;VIX;3049
27/06/2021;BHZ;2439
27/06/2021;CGB;524
27/06/2021;CGR;796
27/06/2021;FOR;1865
27/06/2021;RIO;3667
27/06/2021;POA;3665
27/06/2021;REC;1531
27/06/2021;SSA;3000
27/06/2021;TECA;15845
27/06/2021;VIX;7556
28/06/2021;BHZ;8802
28/06/2021;BSB;5405
28/06/2021;CGB;3443
28/06/2021;CGR;1672
28/06/2021;FOR;184
28/06/2021;RIO;9206
28/06/2021;MAO;548
28/06/2021;POA;5186
28/06/2021;REC;8097
28/06/2021;SSA;4841
28/06/2021;TECA;72515
28/06/2021;VIX;4110
29/06/2021;BHZ;7829
29/06/2021;BSB;2188
29/06/2021;CGB;2858
29/06/2021;CGR;1611
29/06/2021;FOR;3705
29/06/2021;RIO;19197
29/06/2021;MAO;536
29/06/2021;POA;14308
29/06/2021;REC;4949
29/06/2021;SSA;1418
29/06/2021;TECA;116639
29/06/2021;VIX;8604
30/06/2021;TECA;122
01/07/2021;BHZ;11944
01/07/2021;BSB;5784
01/07/2021;CGB;2392
01/07/2021;CGR;1566
01/07/2021;FOR;565
01/07/2021;RIO;22008
01/07/2021;MAO;1844
01/07/2021;POA;14275
01/07/2021;REC;1029
01/07/2021;SSA;5500
01/07/2021;TECA;120478
01/07/2021;VIX;9606
02/07/2021;BHZ;12159
02/07/2021;BSB;5169
02/07/2021;CGB;3329
02/07/2021;CGR;1592
02/07/2021;FOR;4279
02/07/2021;RIO;21377
02/07/2021;MAO;1343
02/07/2021;POA;18394
02/07/2021;REC;9185
02/07/2021;SSA;3907
02/07/2021;TECA;119715
02/07/2021;VIX;7593
03/07/2021;BHZ;6862
03/07/2021;BSB;5154
03/07/2021;CGB;1157
03/07/2021;CGR;417
03/07/2021;FOR;2990
03/07/2021;RIO;19122
03/07/2021;MAO;334
03/07/2021;POA;8047
